name,latitude_deg,longitude_deg,iso_country
Kaduna Airport,10.696000099182127,7.320109844207764,Nigeria
Mallam Aminu International Airport,12.0476,8.52462,Nigeria
Maiduguri International Airport,11.855299949645996,13.080900192260742,Nigeria
Makurdi Airport,7.70388,8.61394,Nigeria
Murtala Muhammed International Airport,6.57737,3.32116,Nigeria
Minna Airport,9.652170181274414,6.462259769439697,Nigeria
Port Harcourt International Airport,5.0154900550842285,6.94959020614624,Nigeria
Sadiq Abubakar III International Airport,12.916299819946287,5.207190036773682,Nigeria
Warri Airport,5.59821,5.8187,Nigeria
Yola Airport,9.257550239562988,12.430399894714355,Nigeria
Zaria Airport,11.1302,7.68581,Nigeria
Maradi Airport,13.5025,7.12675,Niger
Diori Hamani International Airport,13.4815,2.18361,Niger
Tahoua Airport,14.8757,5.26536,Niger
Mano Dayak International Airport,16.965999603271484,8.000109672546387,Niger
Zinder Airport,13.779000282287598,8.983759880065918,Niger
Tabarka-Aïn Draham International Airport,36.98,8.87694,Tunisia
Monastir Habib Bourguiba International Airport,35.75809860229492,10.75469970703125,Tunisia
Enfidha - Hammamet International Airport,36.075833,10.438611,Tunisia
Tunis Carthage International Airport,36.851002,10.2272,Tunisia
Bizerte Sidi Ahmed Air Base,37.242356,9.787016,Tunisia
Remada Air Base,32.306198,10.3821,Tunisia
Gafsa Ksar International Airport,34.422000885009766,8.822500228881836,Tunisia
Gabès Matmata International Airport,33.733691,9.91941,Tunisia
Djerba Zarzis International Airport,33.875,10.7755,Tunisia
El Borma Airport,31.7043,9.25462,Tunisia
Sfax Thyna International Airport,34.71799850463867,10.690999984741213,Tunisia
Tozeur Nefta International Airport,33.939701080322266,8.110560417175293,Tunisia
Niamtougou International Airport,9.767330169677734,1.091249942779541,Togo
Lomé–Tokoin International Airport,6.16561,1.25451,Togo
Amguid Regional Airport,26.393417,5.325419,Algeria
Antwerp International Airport (Deurne),51.190667,4.463153,Belgium
Beauvechain Air Base,50.758598,4.76833,Belgium
Kleine Brogel Air Base,51.168301,5.47,Belgium
Brussels Airport,50.901402,4.48444,Belgium
Brussels South Charleroi Airport,50.460982,4.457158,Belgium
Chièvres Air Base,50.575801849365234,3.8310000896453857,Belgium
Koksijde Air Base,51.090302,2.65278,Belgium
Florennes Air Base,50.2433013916,4.64583015442,Belgium
Flanders International Airport Kortrijk-Wevelgem,50.818878,3.209551,Belgium
Liège Airport,50.638574,5.443897,Belgium
Oostende-Brugge International Airport,51.1998,2.874673,Belgium
Leipzig–Altenburg Airport,50.981945,12.506389,Germany
Heringsdorf Airport,53.8787,14.1523,Germany
Neubrandenburg Trollenhagen Airport,53.6022,13.306,Germany
Rothenburg/Görlitz Airfield,51.363335,14.95,Germany
Berlin Brandenburg Airport,52.362247,13.500672,Germany
Dresden Airport,51.134123,13.767831,Germany
Erfurt-Weimar Airport,50.979801,10.9581,Germany
Frankfurt Airport,50.030241,8.561096,Germany
Münster Osnabrück Airport,52.134602,7.68483,Germany
Hamburg Helmut Schmidt Airport,53.630402,9.98823,Germany
Cologne Bonn Airport,50.865898,7.14274,Germany
Düsseldorf Airport,51.289501,6.76678,Germany
Munich Airport,48.353802,11.7861,Germany
Nuremberg Airport,49.498699,11.078056,Germany
Leipzig/Halle Airport,51.420657,12.232705,Germany
Saarbrücken Airport,49.2145996094,7.10950994492,Germany
Stuttgart Airport,48.689899,9.22196,Germany
Hannover Airport,52.461102,9.68508,Germany
Bremen Airport,53.046786,8.78932,Germany
Frankfurt-Egelsbach Airport,49.96,8.643043,Germany
Frankfurt-Hahn Airport,49.9487,7.26389,Germany
Mannheim-City Airport,49.473057,8.514167,Germany
Mainz-Finthen Airfield,49.967499,8.147222,Germany
Eisenach-Kindel Airport,50.991604,10.47973,Germany
Siegerland Airport,50.707699,8.08297,Germany
Hamburg-Finkenwerder Airport,53.5352783203125,9.835556030273438,Germany
Kiel-Holtenau Airport,54.37957,10.145266,Germany
Lübeck Blankensee Airport,53.805401,10.7192,Germany
Memmingen Allgau Airport,47.9888000488,10.2395000458,Germany
Mönchengladbach Airport,51.230278,6.504444,Germany
Paderborn Lippstadt Airport,51.614101,8.61632,Germany
Weeze Airport,51.6024017334,6.14216995239,Germany
Dortmund Airport,51.518299,7.61224,Germany
Augsburg Airport,48.425278,10.931667,Germany
Oberpfaffenhofen Airport,48.081402,11.2831,Germany
Friedrichshafen Airport,47.671299,9.51149,Germany
Bamberg-Breitenau Airfield,49.920403,10.914233,Germany
Bayreuth Airport,49.985001,11.64,Germany
Hof-Plauen Airport,50.288544,11.852876,Germany
Karlsruhe Baden-Baden Airport,48.7794,8.0805,Germany
Donaueschingen-Villingen Airfield,47.973331,8.522222,Germany
Lahr Airport,48.369301,7.82772,Germany
Mengen-Hohentengen Airfield,48.05389,9.372778,Germany
Adolf Würth Airport,49.118332,9.783889,Germany
Zerbst Airfield,52.000832,12.148611,Germany
Braunschweig-Wolfsburg Airport,52.319199,10.5561,Germany
Kassel Airport,51.420699,9.392152,Germany
Westerland Sylt Airport,54.9132,8.34047,Germany
Ämari Air Base,59.259599,24.204799,Estonia
Kärdla Airport,58.99079895019531,22.830699920654297,Estonia
Kuressaare Airport,58.22990036010742,22.50950050354004,Estonia
Pärnu Airport,58.41899871826172,24.47279930114746,Estonia
Berenice International Airport / Banas Cape Air Base,23.980437,35.460277,Egypt
Lennart Meri Tallinn Airport,59.413246,24.83264,Estonia
Tartu Airport,58.307438,26.686473,Estonia
Enontekio Airport,68.362602233887,23.424299240112,Finland
Halli Airport,61.856039,24.786686,Finland
Helsinki Vantaa Airport,60.318363,24.963341,Finland
Kitee Airport,62.1661,30.073601,Finland
Ivalo Airport,68.607299804688,27.405300140381,Finland
Joensuu Airport,62.658815,29.619398,Finland
Jyväskylä Airport,62.399502,25.678301,Finland
Kauhava Airfield,63.127102,23.051399,Finland
Kemi-Tornio Airport,65.778701782227,24.582099914551,Finland
Kajaani Airport,64.2855,27.6924,Finland
Kauhajoki Airfield,62.463212,22.390817,Finland
Kokkola-Pietarsaari Airport,63.721199,23.143101,Finland
Kuusamo Airport,65.987602,29.239401,Finland
Kittilä Airport,67.700996398926,24.846799850464,Finland
Kuopio Airport,63.007099,27.7978,Finland
Lappeenranta Airport,61.044601,28.144743,Finland
Mariehamn Airport,60.1222,19.898199,Finland
Mikkeli Airport,61.6866,27.201799,Finland
Oulu Airport,64.930099,25.354601,Finland
Pori Airport,61.4617,21.799999,Finland
Helsinki East-Redstone Aerodrome,60.479167,26.593889,Finland
Rovaniemi Airport,66.564796447754,25.830400466919,Finland
Savonlinna Airport,61.9431,28.945101,Finland
Seinäjoki Airport,62.692101,22.8323,Finland
Sodankyla Airport,67.3949966431,26.6191005707,Finland
Tampere-Pirkkala Airport,61.414101,23.604401,Finland
Turku Airport,60.514099,22.2628,Finland
Utti Air Base,60.8964,26.9384,Finland
Vaasa Airport,63.050701,21.762199,Finland
Varkaus Airport,62.171101,27.868601,Finland
Ylivieska Airfield,64.054722,24.725278,Finland
Bilbeis 2 Airfield,30.42060089111328,31.67889976501465,Egypt
Belfast International Airport,54.6575012207,-6.21582984924,United Kingdom
Enniskillen/St Angelo Airport,54.398274,-7.651179,United Kingdom
George Best Belfast City Airport,54.618099,-5.8725,United Kingdom
City of Derry Airport,55.04280090332031,-7.161109924316406,United Kingdom
Birmingham Airport,52.453899,-1.74803,United Kingdom
Coventry Airport,52.369701,-1.47972,United Kingdom
Gloucestershire Airport,51.89419937133789,-2.167220115661621,United Kingdom
Manchester Airport,53.349375,-2.279521,United Kingdom
Royal Marines Base Chivenor,51.0872,-4.15034,United Kingdom
MoD Boscombe Down,51.152199,-1.74741,United Kingdom
RNAS Culdrose,50.08610153198242,-5.255710124969482,United Kingdom
MOD St Athan,51.405229,-3.433254,United Kingdom
RNAS Yeovilton,51.009399,-2.63882,United Kingdom
Campbeltown Airport,55.437198638916016,-5.686389923095703,United Kingdom
Eday Airport,59.19060134887695,-2.7722198963165283,United Kingdom
Haverfordwest Airport,51.833099365234375,-4.9611101150512695,United Kingdom
Cardiff International Airport,51.396702,-3.34333,United Kingdom
Swansea Airport,51.601366,-4.071006,United Kingdom
Bristol Airport,51.382702,-2.71909,United Kingdom
Liverpool John Lennon Airport,53.333599,-2.84972,United Kingdom
London Luton Airport,51.874699,-0.368333,United Kingdom
Bournemouth Airport,50.780483,-1.839576,United Kingdom
Southampton Airport,50.950298,-1.3568,United Kingdom
Lasham Airfield,51.18744,-1.031663,United Kingdom
Cornwall Airport Newquay,50.440601,-4.99541,United Kingdom
Alderney Airport,49.706104,-2.21472,
Guernsey Airport,49.435001,-2.60197,
Jersey Airport,49.207901,-2.19551,
Brighton City Airport,50.835602,-0.297222,United Kingdom
London Biggin Hill Airport,51.33079910279999,0.0324999988079,United Kingdom
London Gatwick Airport,51.148771,-0.192089,United Kingdom
London City Airport,51.505299,0.055278,United Kingdom
Farnborough Airport,51.275799,-0.776333,United Kingdom
Blackbushe Airport,51.323898,-0.8475,United Kingdom
London Heathrow Airport,51.4706,-0.461941,United Kingdom
London Southend Airport,51.570562,0.693627,United Kingdom
Lydd London Ashford Airport,50.956246,0.939074,United Kingdom
Carlisle Lake District Airport,54.9375,-2.80917,United Kingdom
Blackpool Airport,53.771702,-3.02861,United Kingdom
Humberside Airport,53.576152,-0.34954,United Kingdom
Barrow Walney Island Airport,54.1286111,-3.2675,United Kingdom
Leeds Bradford Airport,53.865898,-1.66057,United Kingdom
Warton Aerodrome,53.745098,-2.88306,United Kingdom
Hawarden Airport,53.178101,-2.97778,United Kingdom
Isle of Man Airport,54.083302,-4.62389,
Newcastle International Airport,55.037958,-1.689577,United Kingdom
Teesside International Airport,54.509201,-1.42941,United Kingdom
East Midlands Airport,52.8311,-1.32806,United Kingdom
RAF Spadeadam,55.0499992371,-2.54999995232,United Kingdom
RAF Shawbury,52.798199,-2.66804,United Kingdom
Anglesey Airport,53.2481,-4.53534,United Kingdom
Kirkwall Airport,58.957801818847656,-2.9049999713897705,United Kingdom
Sumburgh Airport,59.878899,-1.29556,United Kingdom
Wick John O'Groats Airport,58.4589,-3.09306,United Kingdom
Aberdeen International Airport,57.2019,-2.19778,United Kingdom
Inverness Airport,57.54249954223633,-4.047500133514404,United Kingdom
Glasgow Airport,55.871899,-4.43306,United Kingdom
Edinburgh Airport,55.950145,-3.372288,United Kingdom
Islay Airport,55.682708,-6.257525,United Kingdom
Glasgow Prestwick Airport,55.502003,-4.587019,United Kingdom
Benbecula Airport,57.48109817504883,-7.362780094146728,United Kingdom
Dundee Airport,56.45249938964844,-3.025830030441284,United Kingdom
Stornoway Airport,58.215599,-6.33111,United Kingdom
Barra Airport,57.0228,-7.44306,United Kingdom
Tiree Airport,56.49919891357422,-6.869170188903809,United Kingdom
Leuchars Station Airfield,56.37398,-2.868862,United Kingdom
RAF Lossiemouth,57.7052001953125,-3.339169979095459,United Kingdom
Cambridge City Airport,52.205002,0.175,United Kingdom
Norwich Airport,52.6758,1.28278,United Kingdom
London Stansted Airport,51.884998,0.235,United Kingdom
Cranfield Airport,52.072201,-0.616667,United Kingdom
Exeter International Airport,50.734261,-3.413984,United Kingdom
London Oxford Airport,51.836899,-1.32,United Kingdom
RAF Benson,51.614366,-1.095991,United Kingdom
RAF Lakenheath,52.40954,0.561161,United Kingdom
RAF Mildenhall,52.3619,0.486406,United Kingdom
Wattisham Airfield,52.127451,0.956189,United Kingdom
RAF Fairford,51.683568,-1.789172,United Kingdom
RAF Brize Norton,51.75,-1.58362,United Kingdom
RAF Odiham,51.2341,-0.942825,United Kingdom
RAF Cosford,52.639999,-2.30558,United Kingdom
RAF Northolt,51.553001,-0.418167,United Kingdom
RAF Coningsby,53.092999,-0.166014,United Kingdom
RAF Leeming,54.297191,-1.538944,United Kingdom
Leeds East Airport,53.834747,-1.194678,United Kingdom
RAF Honington,52.342602,0.772939,United Kingdom
RAF Wittering,52.612598,-0.476453,United Kingdom
RAF Waddington,53.166199,-0.523811,United Kingdom
RAF Topcliffe,54.204116,-1.380265,United Kingdom
RAF Cranwell,53.0303,-0.483242,United Kingdom
RAF Barkston Heath,52.960616,-0.559428,United Kingdom
RAF Marham,52.648395,0.550692,United Kingdom
Mount Pleasant Airport,-51.82279968261719,-58.44720077514648,
Amsterdam Airport Schiphol,52.308601,4.76389,Netherlands
Kempen Airport Budel,51.255299,5.60139,Netherlands
Maastricht Aachen Airport,50.911701,5.77014,Netherlands
Deelen Air Base,52.0606,5.87306,Netherlands
Eindhoven Airport,51.4500999451,5.37452983856,Netherlands
Groningen Airport Eelde,53.119701,6.57944,Netherlands
Gilze Rijen Air Base,51.567402,4.93183,Netherlands
De Kooy Airfield / Den Helder Naval Air Station,52.923401,4.78062,Netherlands
Lelystad Airport,52.453188,5.514622,Netherlands
Leeuwarden Air Base,53.22859954833984,5.760560035705566,Netherlands
Rotterdam The Hague Airport,51.956902,4.43722,Netherlands
Twente Airport,52.275833,6.889167,Netherlands
Volkel Air Base,51.657222,5.707778,Netherlands
Woensdrecht Air Base,51.4491,4.34203,Netherlands
Cork Airport,51.841301,-8.49111,Ireland {Republic}
Galway Airport,53.300201,-8.94159,Ireland {Republic}
Donegal Airport,55.0442008972168,-8.340999603271484,Ireland {Republic}
Dublin Airport,53.428713,-6.262121,Ireland {Republic}
Ireland West Knock Airport,53.910301,-8.81849,Ireland {Republic}
Kerry Airport,52.180901,-9.52378,Ireland {Republic}
Casement Air Base,53.301700592,-6.451330184940001,Ireland {Republic}
Shannon Airport,52.702,-8.92482,Ireland {Republic}
Sligo Airport,54.280200958252,-8.5992097854614,Ireland {Republic}
Waterford Airport,52.187199,-7.08696,Ireland {Republic}
Weston Airport,53.351622,-6.490357,Ireland {Republic}
Aarhus Airport,56.303331,10.618286,Denmark
Billund Airport,55.740335,9.157019,Denmark
Copenhagen Kastrup Airport,55.617900848389,12.656000137329,Denmark
Esbjerg Airport,55.525902,8.5534,Denmark
Midtjyllands Airport / Air Base Karup,56.297139,9.104311,Denmark
Lolland Falster Maribo Airport,54.699447,11.438163,Denmark
Odense Hans Christian Andersen Airport,55.475307,10.327206,Denmark
Copenhagen Roskilde Airport,55.585602,12.1314,Denmark
Bornholm Airport,55.063301,14.7596,Denmark
Sønderborg Airport,54.96440124511719,9.791729927062988,Denmark
Sindal Airport,57.503502,10.2294,Denmark
Skrydstrup Air Base,55.221048,9.26702,Denmark
Skive Airport,56.550201,9.17298,Denmark
Thisted Airport,57.068802,8.70522,Denmark
Kolding Vamdrup Airfield,55.436298,9.33092,Denmark
Vágar Airport,62.063256,-7.275782,
Stauning Vestjylland  Airport,55.990101,8.35391,Denmark
Aalborg Airport,57.094763,9.84993,Denmark
Luxembourg-Findel International Airport,49.6233333,6.2044444,Luxembourg
"Ålesund Airport, Vigra",62.5625,6.1197,Norway
"Andøya Airport, Andenes",69.292503,16.144199,Norway
Alta Airport,69.976097,23.3717,Norway
"Brønnøysund Airport, Brønnøy",65.461098,12.2175,Norway
Bodø Airport,67.269203,14.3653,Norway
"Bergen Airport, Flesland",60.2934,5.21814,Norway
Båtsfjord Airport,70.60025,29.692612,Norway
Berlevåg Airport,70.871517,29.034097,Norway
"Kristiansand Airport, Kjevik",58.204201,8.08537,Norway
Bardufoss Airport,69.055801,18.5404,Norway
"Harstad/Narvik Airport, Evenes",68.491302490234,16.678100585938,Norway
Florø Airport,61.583599090576,5.0247201919556,Norway
"Oslo Airport, Gardermoen",60.193901,11.1004,Norway
"Haugesund Airport, Karmøy",59.345299,5.20836,Norway
Hammerfest Airport,70.679703,23.6686,Norway
"Honningsvåg Airport, Valan",71.009697,25.983601,Norway
"Kristiansund Airport, Kvernberget",63.111801,7.82452,Norway
"Kirkenes Airport, Høybuktmoen",69.7258,29.8913,Norway
Leknes Airport,68.152496337891,13.609399795532,Norway
Mehamn Airport,71.029701,27.8267,Norway
"Molde Airport, Årø",62.744701,7.2625,Norway
"Mosjøen Airport, Kjærstad",65.783997,13.2149,Norway
"Lakselv Airport, Banak",70.068802,24.973499,Norway
Notodden Airport,59.565071,9.213152,Norway
Ørland Airport,63.69889831542969,9.604000091552734,Norway
"Ørsta-Volda Airport, Hovden",62.180000305176,6.0741000175476,Norway
"Mo i Rana Airport, Røssvoll",66.363899230957,14.301400184631,Norway
"Rørvik Airport, Ryum",64.838302612305,11.14610004425,Norway
Røros Airport,62.578399658203,11.342300415039,Norway
"Moss Airport, Rygge",59.378817,10.785439,Norway
"Svalbard Airport, Longyear",78.246101379395,15.465600013733,Norway
"Svolvær Airport, Helle",68.243301,14.6692,Norway
"Stokmarknes Airport, Skagen",68.578827,15.033417,Norway
Skien Airport,59.185001,9.56694,Norway
"Stord Airport, Sørstokken",59.791901,5.34085,Norway
Sørkjosen Airport,69.786797,20.9594,Norway
"Vardø Airport, Svartnes",70.3554,31.044901,Norway
"Sandnessjøen Airport, Stokka",65.956802,12.4689,Norway
"Tromsø Airport, Langnes",69.683296,18.9189,Norway
"Sandefjord Airport, Torp",59.186699,10.2586,Norway
"Trondheim Airport, Værnes",63.457802,10.924,Norway
Vadsø Airport,70.0653,29.8447,Norway
"Stavanger Airport, Sola",58.876701,5.63778,Norway
Bydgoszcz Ignacy Jan Paderewski Airport,53.096802,17.977699,Poland
Cewice Naval Air Base,54.416525,17.765734,Poland
Deblin Military Air Base,51.551021,21.892322,Poland
Gdańsk Lech Wałęsa Airport,54.377602,18.4662,Poland
Inowroclaw Military Air Base,52.8293991089,18.3306007385,Poland
Kraków John Paul II International Airport,50.077702,19.7848,Poland
Krzesiny Military Air Base,52.331699,16.9664,Poland
Katowice Wojciech Korfanty International Airport,50.476015,19.080705,Poland
Lublin Airport,51.240157,22.713461,Poland
Łask Air Base,51.551701,19.1791,Poland
Łódź Władysław Reymont Airport,51.721901,19.3981,Poland
Leźnica Wielka Air Base,52.004945,19.143792,Poland
Malbork Królewo Air Base,54.026598,19.135718,Poland
Miroslawiec Military Air Base,53.3951,16.0828,Poland
Minsk Mazowiecki Military Air Base,52.1954994202,21.6558990479,Poland
Modlin Airport,52.451099,20.6518,Poland
Poznań-Ławica Airport,52.421598,16.823359,Poland
Powidz Military Air Base,52.380087,17.853155,Poland
Warsaw Radom Airport,51.38937,21.214742,Poland
Rzeszów-Jasionka Airport,50.109791,22.024155,Poland
Solidarity Szczecin–Goleniów Airport,53.584702,14.9022,Poland
